timestamp [ms],camera transform 0,camera transform 1,camera transform 2,camera transform 3,camera transform 4,camera transform 5,camera transform 6,camera transform 7,camera transform 8,camera transform 9,camera transform 10,camera transform 11,camera transform 12,camera transform 13,camera transform 14,camera transform 15,face transform 0,face transform 1,face transform 2,face transform 3,face transform 4,face transform 5,face transform 6,face transform 7,face transform 8,face transform 9,face transform 10,face transform 11,face transform 12,face transform 13,face transform 14,face transform 15,left eye transform 0,left eye transform 1,left eye transform 2,left eye transform 3,left eye transform 4,left eye transform 5,left eye transform 6,left eye transform 7,left eye transform 8,left eye transform 9,left eye transform 10,left eye transform 11,left eye transform 12,left eye transform 13,left eye transform 14,left eye transform 15,right eye transform 0,right eye transform 1,right eye transform 2,right eye transform 3,right eye transform 4,right eye transform 5,right eye transform 6,right eye transform 7,right eye transform 8,right eye transform 9,right eye transform 10,right eye transform 11,right eye transform 12,right eye transform 13,right eye transform 14,right eye transform 15,camera euler y,camera euler p,camera euler r
1668579976652.0,-0.015602029,-0.8477054,-0.5302379,0.0,0.9998782,-0.013379697,-0.00803053,0.0,-0.00028689808,-0.5302986,0.847811,0.0,0.0,0.0,0.0,1.0,0.93426055,0.0006201325,-0.35659087,0.0,0.063346766,0.98380464,0.1676781,0.0,0.35091963,-0.17924397,0.9190905,0.0,0.062601924,0.22505529,-0.55903673,1.0,0.9973567,-0.009684128,0.07201227,0.0,0.0,0.99107856,0.13327911,0.0,-0.072660506,-0.13292682,0.9884589,0.0,0.03414842,0.03155447,0.031055523,1.0,0.9999987,0.00021522923,-0.0015955251,0.0,0.0,0.9910239,0.13368471,0.0,0.0016099764,-0.13368453,0.9910226,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589527,-0.00033839862,-1.5865785
1668579976669.0,-0.015605749,-0.8477064,-0.53023624,0.0,0.99987817,-0.013381365,-0.008034874,0.0,-0.00028407088,-0.53029704,0.8478119,0.0,0.0,0.0,0.0,1.0,0.93422997,0.0004934073,-0.35667056,0.0,0.06336487,0.9838619,0.16733319,0.0,0.35099718,-0.1789281,0.9191222,0.0,0.0626125,0.22500175,-0.55896485,1.0,0.99737847,-0.009648157,0.07171572,0.0,0.0,0.9910714,0.13333216,0.0,-0.07236181,-0.13298263,0.9884733,0.0,0.03414842,0.03155447,0.031055523,1.0,0.9999982,0.0002549474,-0.001889241,0.0,0.0,0.99101716,0.13373479,0.0,0.0019063656,-0.13373455,0.9910154,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589509,-0.00033506355,-1.5865804
1668579976686.0,-0.015607801,-0.84769857,-0.53024876,0.0,0.99987817,-0.013376311,-0.00804683,0.0,-0.00027148635,-0.5303097,0.847804,0.0,0.0,0.0,0.0,1.0,0.9341829,0.00081111345,-0.35679352,0.0,0.063102625,0.9838579,0.16745673,0.0,0.35116994,-0.17894968,0.91905195,0.0,0.062625356,0.22504334,-0.55903053,1.0,0.99736327,-0.009691503,0.07192067,0.0,0.0,0.9910427,0.13354565,0.0,-0.07257071,-0.13319352,0.98842955,0.0,0.03414842,0.03155447,0.031055523,1.0,0.99999857,0.00022829423,-0.001688954,0.0,0.0,0.99098796,0.13395086,0.0,0.0017043133,-0.13395067,0.9909865,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589658,-0.000320223,-1.5865746
1668579976702.0,-0.015613602,-0.8477043,-0.5302395,0.0,0.99987805,-0.013381445,-0.008049557,0.0,-0.00027172657,-0.5303005,0.84780985,0.0,0.0,0.0,0.0,1.0,0.93420833,0.00053611305,-0.35672724,0.0,0.0633449,0.9838575,0.1673684,0.0,0.35105833,-0.17895372,0.919094,0.0,0.06260812,0.22500017,-0.55895734,1.0,0.99736446,-0.00970024,0.07190286,0.0,0.0,0.99102235,0.1336964,0.0,-0.07255423,-0.13334404,0.9884105,0.0,0.03414842,0.03155447,0.031055523,1.0,0.9999985,0.00022961287,-0.0016967604,0.0,0.0,0.9909675,0.13410196,0.0,0.0017122261,-0.13410176,0.990966,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.55895495,-0.00032050413,-1.5865805
1668579976719.0,-0.015608897,-0.84770536,-0.5302378,0.0,0.9998781,-0.013378319,-0.00804568,0.0,-0.00027332458,-0.5302987,0.8478108,0.0,0.0,0.0,0.0,1.0,0.9342221,0.00075607334,-0.356691,0.0,0.06334509,0.98375064,0.16799459,0.0,0.351022,-0.17953883,0.9189937,0.0,0.062633425,0.22508298,-0.55903244,1.0,0.9973706,-0.00966979,0.071821705,0.0,0.0,0.99105793,0.13343212,0.0,-0.07246973,-0.13308127,0.988452,0.0,0.03414842,0.03155447,0.031055523,1.0,0.9999984,0.00024099289,-0.0017844563,0.0,0.0,0.99100345,0.13383617,0.0,0.001800656,-0.13383596,0.99100184,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.55895287,-0.00032238863,-1.5865768
1668579976736.0,-0.015611451,-0.84770745,-0.5302345,0.0,0.9998781,-0.01337721,-0.00805227,0.0,-0.00026708908,-0.53029555,0.84781295,0.0,0.0,0.0,0.0,1.0,0.9341071,0.0006899863,-0.35699213,0.0,0.063454606,0.98375344,0.16793703,0.0,0.35130805,-0.1795239,0.9188874,0.0,0.062597014,0.22504376,-0.558949,1.0,0.9972241,-0.009938839,0.07379264,0.0,0.0,0.9910514,0.1334808,0.0,-0.07445894,-0.13311027,0.9883003,0.0,0.03414842,0.03155447,0.031055523,1.0,1.0,-0.000023479583,0.00017376654,0.0,0.0,0.9909942,0.13390455,0.0,-0.00017534567,-0.13390455,0.9909942,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589491,-0.00031503302,-1.5865755
1668579976753.0,-0.015602805,-0.8477081,-0.5302336,0.0,0.9998782,-0.013362141,-0.008060055,0.0,-0.0002524819,-0.5302948,0.84781337,0.0,0.0,0.0,0.0,1.0,0.9339883,0.0002228961,-0.3573036,0.0,0.06376287,0.9838438,0.16728932,0.0,0.35156816,-0.17902893,0.9188844,0.0,0.06257894,0.22505039,-0.5590092,1.0,0.99719054,-0.009975774,0.074239805,0.0,0.0,0.9910925,0.13317539,0.0,-0.07490704,-0.13280123,0.9883081,0.0,0.03414842,0.03155447,0.031055523,1.0,0.9999998,-0.000085382664,0.00063335005,0.0,0.0,0.991035,0.13360259,0.0,-0.00063907943,-0.13360256,0.9910348,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589482,-0.00029780364,-1.5865577
1668579976769.0,-0.015611295,-0.8477109,-0.53022885,0.0,0.9998781,-0.013367368,-0.008067705,0.0,-0.0002486825,-0.5302901,0.8478162,0.0,0.0,0.0,0.0,1.0,0.9338994,0.0010054297,-0.35753465,0.0,0.063237056,0.98376596,0.16794494,0.0,0.3518992,-0.17945313,0.9186749,0.0,0.06258019,0.2251808,-0.55919355,1.0,0.997221,-0.009924328,0.0738362,0.0,0.0,0.99108756,0.13321213,0.0,-0.07450018,-0.13284193,0.98833334,0.0,0.03414842,0.03155447,0.031055523,1.0,0.99999994,-0.000033576627,0.00024900158,0.0,0.0,0.9910306,0.13363555,0.0,-0.0002512552,-0.13363554,0.9910305,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.55894274,-0.00029332124,-1.5865638
1668579976786.0,-0.015618754,-0.8477133,-0.5302248,0.0,0.999878,-0.013366855,-0.008082589,0.0,-0.000235718,-0.5302863,0.8478187,0.0,0.0,0.0,0.0,1.0,0.93382007,0.0012855951,-0.35774085,0.0,0.06302661,0.9837607,0.16805528,0.0,0.35214737,-0.17948063,0.9185746,0.0,0.06258346,0.22527306,-0.5592642,1.0,0.99721664,-0.009933789,0.07389392,0.0,0.0,0.9910845,0.13323458,0.0,-0.074558645,-0.13286373,0.98832595,0.0,0.03414842,0.03155447,0.031055523,1.0,0.99999994,-0.00004071067,0.00030185404,0.0,0.0,0.9910274,0.1336586,0.0,-0.00030458698,-0.13365859,0.99102736,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589382,-0.00027802878,-1.5865631
1668579976802.0,-0.0156227825,-0.8477148,-0.5302224,0.0,0.9998779,-0.013361897,-0.008098113,0.0,-0.0002198872,-0.53028417,0.84782004,0.0,0.0,0.0,0.0,1.0,0.9338794,0.0016337001,-0.35758454,0.0,0.062864326,0.98366547,0.16867276,0.0,0.3520191,-0.17999919,0.91852206,0.0,0.06257928,0.22542404,-0.5594892,1.0,0.9973171,-0.0097310655,0.07255347,0.0,0.0,0.9911251,0.13293235,0.0,-0.07320314,-0.1325757,0.98846596,0.0,0.03414842,0.03155447,0.031055523,1.0,0.99999946,0.00013847715,-0.0010292347,0.0,0.0,0.99107003,0.13334233,0.0,0.0010385086,-0.13334225,0.9910695,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589357,-0.00025935596,-1.5865573
1668579976819.0,-0.015629426,-0.847699,-0.5302475,0.0,0.9998778,-0.01335037,-0.00812908,0.0,-0.00018798906,-0.5303098,0.847804,0.0,0.0,0.0,0.0,1.0,0.93376297,0.0018929488,-0.35788673,0.0,0.06274178,0.98363394,0.16890249,0.0,0.35234913,-0.18016937,0.91836226,0.0,0.0625207,0.22545248,-0.5594049,1.0,0.9973312,-0.009679869,0.072365485,0.0,0.0,0.99117196,0.13258274,0.0,-0.07301002,-0.1322289,0.9885267,0.0,0.03414842,0.03155447,0.031055523,1.0,0.9999992,0.00016271381,-0.0012126372,0.0,0.0,0.9911174,0.1329899,0.0,0.001223505,-0.1329898,0.99111664,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589659,-0.00022173645,-1.5865439
1668579976836.0,-0.0156182675,-0.8477006,-0.530245,0.0,0.99987805,-0.013339295,-0.008125743,0.0,-0.00018489832,-0.53030723,0.8478055,0.0,0.0,0.0,0.0,1.0,0.93375456,0.0014868714,-0.35791147,0.0,0.062857985,0.9837678,0.16807675,0.0,0.35235167,-0.17944008,0.9185042,0.0,0.06250581,0.22540523,-0.5593959,1.0,0.99737155,-0.0095281415,0.071827434,0.0,0.0,0.991316,0.13150129,0.0,-0.07245664,-0.13115564,0.9887104,0.0,0.03414842,0.03155447,0.031055523,1.0,0.99999845,0.00023007099,-0.0017290391,0.0,0.0,0.991263,0.13190034,0.0,0.0017442789,-0.13190013,0.9912614,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589629,-0.0002180905,-1.5865309
1668579976853.0,-0.015617211,-0.8477155,-0.5302213,0.0,0.99987805,-0.013323157,-0.008149543,0.0,-0.00015572771,-0.53028387,0.8478202,0.0,0.0,0.0,0.0,1.0,0.9338236,0.0012825603,-0.35773167,0.0,0.06287083,0.98384047,0.16764535,0.0,0.35216594,-0.17904212,0.91865283,0.0,0.062455136,0.2253729,-0.5594297,1.0,0.9973336,-0.00962005,0.07234086,0.0,0.0,0.99127346,0.13182177,0.0,-0.07297771,-0.13147028,0.9886303,0.0,0.03414842,0.03155447,0.031055523,1.0,0.9999992,0.00016285187,-0.0012207978,0.0,0.0,0.9912195,0.1322266,0.0,0.0012316119,-0.1322265,0.99121875,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.55893534,-0.00018368011,-1.5865116
1668579976869.0,-0.015617766,-0.8477054,-0.5302374,0.0,0.99987805,-0.013326007,-0.008146041,0.0,-0.00016050677,-0.5302999,0.8478101,0.0,0.0,0.0,0.0,1.0,0.93376327,0.0013400831,-0.357889,0.0,0.06276546,0.98388153,0.16744459,0.0,0.35234475,-0.17881657,0.91862816,0.0,0.062435716,0.22533448,-0.5593309,1.0,0.99726135,-0.009776237,0.073308825,0.0,0.0,0.9912248,0.13218667,0.0,-0.073957816,-0.13182466,0.9885102,0.0,0.03414842,0.03155447,0.031055523,1.0,0.99999994,0.00003711241,-0.00027740674,0.0,0.0,0.9911694,0.13260199,0.0,0.00027987824,-0.13260198,0.99116933,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.55895424,-0.00018931924,-1.5865151
1668579976886.0,-0.015621565,-0.847705,-0.53023803,0.0,0.9998779,-0.013331519,-0.008144394,0.0,-0.00016483417,-0.53030056,0.84780985,0.0,0.0,0.0,0.0,1.0,0.9337917,0.0012232229,-0.35781497,0.0,0.06292753,0.98384726,0.16758575,0.0,0.35224018,-0.17900658,0.9186315,0.0,0.062434755,0.22535406,-0.55937845,1.0,0.997235,-0.009860606,0.07365578,0.0,0.0,0.99115753,0.13269038,0.0,-0.07431289,-0.1323235,0.98841697,0.0,0.03414842,0.03155447,0.031055523,1.0,1.0,-0.000009556874,0.00007115763,0.0,0.0,0.9911012,0.13311052,0.0,-0.00007179653,-0.13311052,0.9911012,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.558955,-0.00019442351,-1.5865216
1668579976903.0,-0.015613646,-0.8477057,-0.5302372,0.0,0.99987805,-0.013324847,-0.008140125,0.0,-0.00016489842,-0.5302996,0.84781045,0.0,0.0,0.0,0.0,1.0,0.9337757,0.00142052,-0.35785592,0.0,0.062888294,0.9837784,0.1680036,0.0,0.35228956,-0.17938258,0.9185391,0.0,0.062437322,0.22535357,-0.55936915,1.0,0.99727476,-0.009809251,0.07312173,0.0,0.0,0.9911216,0.13295858,0.0,-0.073776744,-0.13259622,0.98842055,0.0,0.03414842,0.03155447,0.031055523,1.0,0.9999999,0.00006271465,-0.00046601504,0.0,0.0,0.99106574,0.13337411,0.0,0.00047021607,-0.1333741,0.9910656,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589539,-0.00019449915,-1.5865138
1668579976919.0,-0.015601932,-0.84768707,-0.53026724,0.0,0.9998782,-0.013313866,-0.008135602,0.0,-0.00016346251,-0.53032964,0.8477916,0.0,0.0,0.0,0.0,1.0,0.93389636,0.0012029416,-0.35754135,0.0,0.06293546,0.9838276,0.16769713,0.0,0.3519607,-0.17911386,0.91871756,0.0,0.062458813,0.2253386,-0.5593441,1.0,0.9972916,-0.009804449,0.07289212,0.0,0.0,0.991075,0.13330582,0.0,-0.07354855,-0.13294478,0.9883908,0.0,0.03414842,0.03155447,0.031055523,1.0,0.99999976,0.000094911724,-0.000703405,0.0,0.0,0.9910191,0.13372003,0.0,0.00070977944,-0.13372,0.9910189,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.55898935,-0.00019280978,-1.5865011
1668579976936.0,-0.015606469,-0.84768456,-0.53027123,0.0,0.9998782,-0.013315772,-0.008141111,0.0,-0.00015987823,-0.53033376,0.84778905,0.0,0.0,0.0,0.0,1.0,0.9339702,0.00034870452,-0.35735077,0.0,0.063426584,0.98396015,0.16673146,0.0,0.35167706,-0.17838782,0.91896737,0.0,0.062464282,0.22525361,-0.5593201,1.0,0.997319,-0.009771078,0.072521836,0.0,0.0,0.99104524,0.1335264,0.0,-0.07317712,-0.13316841,0.98838824,0.0,0.03414842,0.03155447,0.031055523,1.0,0.9999994,0.00014595888,-0.0010799336,0.0,0.0,0.99098974,0.13393764,0.0,0.0010897525,-0.13393757,0.99098915,0.0,-0.034202527,0.031603787,0.031100499,1.0,0.5589942,-0.00018858255,-1.5865034
1668579976953.0,-0.015589488,-0.8476959,-0.5302535,0.0,0.99987847,-0.013301529,-0.008131855,0.0,-0.00015984468,-0.53031594,0.8478002,0.0,0.0,0.0,0.0,1.0,0.9340918,-0.000013250285,-0.35703295,0.0,0.063403025,0.98411214,0.16584238,0.0,0.35135815,-0.17754896,0.91925174,0.0,0.062489577,0.22523315,-0.55943847,1.0,0.9973132,-0.009850603,0.07259025,0.0,0.0,0.9909178,0.13446899,0.0,-0.07325557,-0.1341077,0.9882554,0.0,0.034153774,0.031614825,0.031200588,1.0,0.99999946,0.00014102923,-0.0010359881,0.0,0.0,0.9908611,0.13488609,0.0,0.0010455432,-0.13488601,0.9908606,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.5589732,-0.0001885405,-1.5864865
1668579976970.0,-0.015568675,-0.8477038,-0.5302416,0.0,0.99987876,-0.013283877,-0.008120825,0.0,-0.00015961,-0.5303038,0.8478078,0.0,0.0,0.0,0.0,1.0,0.93421715,-0.00067967165,-0.35670462,0.0,0.06369663,0.98424363,0.16494748,0.0,0.35097206,-0.17681761,0.91954035,0.0,0.062494088,0.22525601,-0.55949503,1.0,0.99710137,-0.010318653,0.07538159,0.0,0.0,0.9907608,0.13562086,0.0,-0.076084554,-0.13522774,0.98788893,0.0,0.034153774,0.031614825,0.031200588,1.0,0.99999845,-0.0002418342,0.0017607585,0.0,0.0,0.99069935,0.1360692,0.0,-0.0017772884,-0.13606898,0.9906978,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.5589588,-0.00018826201,-1.5864655
1668579976986.0,-0.015589635,-0.8477092,-0.5302323,0.0,0.99987847,-0.013305029,-0.008126527,0.0,-0.00016582405,-0.53029454,0.84781355,0.0,0.0,0.0,0.0,1.0,0.9342758,-0.0012194632,-0.35654885,0.0,0.06418715,0.9842322,0.16482541,0.0,0.3507257,-0.17687818,0.9196227,0.0,0.062497687,0.22534767,-0.5596276,1.0,0.99715036,-0.010209502,0.07474599,0.0,0.0,0.9908002,0.13533269,0.0,-0.07544003,-0.13494705,0.9879768,0.0,0.034153774,0.031614825,0.031200588,1.0,0.99999934,-0.00015496547,0.0011307822,0.0,0.0,0.9907399,0.1357737,0.0,-0.0011413512,-0.13577361,0.9907392,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.5589479,-0.00019559023,-1.5864903
1668579977003.0,-0.015592025,-0.8477139,-0.5302248,0.0,0.9998784,-0.01331264,-0.008118865,0.0,-0.0001762165,-0.53028685,0.84781843,0.0,0.0,0.0,0.0,1.0,0.9343422,-0.001164521,-0.356375,0.0,0.06415332,0.9842081,0.16498086,0.0,0.35055497,-0.1770112,0.91966206,0.0,0.062551916,0.22554664,-0.55994785,1.0,0.99698204,-0.010633633,0.0769007,0.0,0.0,0.9905746,0.13697414,0.0,-0.07763241,-0.13656075,0.98758507,0.0,0.034153774,0.031614825,0.031200588,1.0,0.9999945,-0.00045555597,0.003283083,0.0,0.0,0.99050987,0.13744175,0.0,-0.0033145384,-0.137441,0.99050444,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.55893886,-0.00020784698,-1.5864992
1668579977020.0,-0.015591622,-0.8477102,-0.5302306,0.0,0.9998784,-0.013308229,-0.008125159,0.0,-0.00016864939,-0.53029275,0.8478146,0.0,0.0,0.0,0.0,1.0,0.9345684,-0.0007075007,-0.3557831,0.0,0.063965514,0.9840377,0.16606748,0.0,0.3499865,-0.17795917,0.9196957,0.0,0.06258119,0.225711,-0.5600739,1.0,0.99242485,-0.018956257,0.121382065,0.0,0.0,0.98802406,0.15429987,0.0,-0.12285335,-0.15313102,0.9805396,0.0,0.034153774,0.031614825,0.031200588,1.0,0.9988252,-0.00752727,0.047870524,0.0,0.0,0.98786205,0.15533367,0.0,-0.048458714,-0.15515117,0.9867015,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.55894583,-0.00019892248,-1.5864941
1668579977036.0,-0.015598875,-0.847721,-0.5302132,0.0,0.9998783,-0.013311938,-0.008132898,0.0,-0.00016373623,-0.53027546,0.84782547,0.0,0.0,0.0,0.0,1.0,0.93469757,0.00023604791,-0.3554441,0.0,0.06331831,0.9838947,0.1671592,0.0,0.34975892,-0.17874938,0.91962916,0.0,0.062604286,0.22580792,-0.5601933,1.0,0.97867197,-0.037787538,0.20192385,0.0,0.0,0.9829367,0.18394437,0.0,-0.20542915,-0.1800212,0.9619726,0.0,0.034153774,0.031614825,0.031200588,1.0,0.991208,-0.02464764,0.12999679,0.0,0.0,0.9824961,0.18628313,0.0,-0.13231279,-0.18464532,0.973858,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.55892545,-0.00019312493,-1.5864983
1668579977053.0,-0.015599655,-0.8477138,-0.53022456,0.0,0.9998783,-0.013318808,-0.008123389,0.0,-0.00017564846,-0.53028667,0.84781843,0.0,0.0,0.0,0.0,1.0,0.9348225,0.0013930034,-0.35511246,0.0,0.062359482,0.9838094,0.16801864,0.0,0.34959704,-0.17921221,0.9196005,0.0,0.06265688,0.22589485,-0.56031394,1.0,0.9566743,-0.06516452,0.28377432,0.0,0.0,0.97463286,0.22380984,0.0,-0.29116023,-0.21411312,0.9324062,0.0,0.034153774,0.031614825,0.031200588,1.0,0.9750063,-0.050643384,0.21632844,0.0,0.0,0.9736749,0.22794133,0.0,-0.22217728,-0.22224423,0.94933915,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.5589386,-0.00020717697,-1.5865065
1668579977070.0,-0.015596475,-0.84770465,-0.53023934,0.0,0.99987835,-0.013319933,-0.008115603,0.0,-0.00018311782,-0.53030145,0.84780926,0.0,0.0,0.0,0.0,1.0,0.935002,0.0017296225,-0.35463795,0.0,0.061923724,0.98383003,0.16806003,0.0,0.34919414,-0.17909698,0.91977596,0.0,0.062721424,0.22588547,-0.5603377,1.0,0.9455155,-0.07638167,0.3164905,0.0,0.0,0.972091,0.23460399,0.0,-0.32557702,-0.22182171,0.91912717,0.0,0.034153774,0.031614825,0.031200588,1.0,0.96591383,-0.061982628,0.25133362,0.0,0.0,0.9709109,0.23944113,0.0,-0.25886375,-0.23127949,0.93781626,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.5589561,-0.0002159894,-1.5865079
1668579977086.0,-0.015616633,-0.8477073,-0.5302345,0.0,0.99987805,-0.013350758,-0.008104331,0.0,-0.00020893228,-0.5302964,0.8478124,0.0,0.0,0.0,0.0,1.0,0.9351876,0.0012714016,-0.35415098,0.0,0.06206103,0.9839315,0.16741356,0.0,0.34867308,-0.17854208,0.92008156,0.0,0.062801816,0.22579421,-0.5603542,1.0,0.94540876,-0.07688717,0.31668705,0.0,0.0,0.9717696,0.235932,0.0,-0.32588696,-0.22305219,0.9187195,0.0,0.034153774,0.031614825,0.031200588,1.0,0.96584046,-0.062400647,0.25151226,0.0,0.0,0.97057444,0.24080129,0.0,-0.2591375,-0.23257563,0.93742007,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.5589501,-0.00024643692,-1.5865443
1668579977103.0,-0.015617547,-0.8477111,-0.5302284,0.0,0.999878,-0.01335444,-0.008100161,0.0,-0.00021430451,-0.5302902,0.8478163,0.0,0.0,0.0,0.0,1.0,0.93541145,0.000056177927,-0.35356134,0.0,0.06287105,0.9840362,0.16649339,0.0,0.34792647,-0.17796862,0.92047524,0.0,0.06292133,0.22574162,-0.56045187,1.0,0.9464394,-0.07602609,0.3138034,0.0,0.0,0.9718838,0.2354612,0.0,-0.3228816,-0.22284976,0.9198291,0.0,0.034153774,0.031614825,0.031200588,1.0,0.9667102,-0.061481178,0.24837764,0.0,0.0,0.9707038,0.24027933,0.0,-0.25587377,-0.23228048,0.93838924,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.5589428,-0.00025277236,-1.5865486
1668579977120.0,-0.015617454,-0.84772116,-0.5302123,0.0,0.99987805,-0.0133538935,-0.008100857,0.0,-0.00021313115,-0.5302741,0.84782636,0.0,0.0,0.0,0.0,1.0,0.9355657,-0.0016412695,-0.35314852,0.0,0.064135574,0.9841498,0.16533493,0.0,0.34727964,-0.17733113,0.9208423,0.0,0.06298588,0.22560075,-0.5604019,1.0,0.9478533,-0.07440396,0.30990016,0.0,0.0,0.9723674,0.23345576,0.0,-0.31870687,-0.22128183,0.9216617,0.0,0.034153774,0.031614825,0.031200588,1.0,0.9678921,-0.059869774,0.2441322,0.0,0.0,0.9712216,0.23817758,0.0,-0.2513661,-0.2305302,0.9400377,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.55892384,-0.00025138538,-1.5865477
1668579977136.0,-0.015612005,-0.8477211,-0.5302126,0.0,0.9998781,-0.013347443,-0.0081008915,0.0,-0.00020968562,-0.5302744,0.8478261,0.0,0.0,0.0,0.0,1.0,0.93567127,-0.0025688831,-0.3528634,0.0,0.06500389,0.98411506,0.16520338,0.0,0.34683377,-0.17751348,0.92097527,0.0,0.06306547,0.22557385,-0.5604492,1.0,0.94624186,-0.07543484,0.31454074,0.0,0.0,0.9724258,0.23321234,0.0,-0.3234599,-0.22067527,0.92015,0.0,0.034153774,0.031614825,0.031200588,1.0,0.96654755,-0.06104391,0.24911745,0.0,0.0,0.97126526,0.23799951,0.0,-0.25648755,-0.23003785,0.93877405,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.5589242,-0.00024732147,-1.5865401
1668579977153.0,-0.0156107275,-0.84772617,-0.5302046,0.0,0.99987817,-0.0133454595,-0.008101653,0.0,-0.00020784086,-0.5302664,0.84783113,0.0,0.0,0.0,0.0,1.0,0.93562526,-0.0038213478,-0.35297439,0.0,0.065971576,0.9842162,0.16421501,0.0,0.34677562,-0.17692992,0.92110944,0.0,0.06312547,0.22547399,-0.56041867,1.0,0.9460624,-0.075244464,0.3151258,0.0,0.0,0.97265685,0.23224707,0.0,-0.32398456,-0.21972021,0.92019403,0.0,0.034153774,0.031614825,0.031200588,1.0,0.96641433,-0.060913775,0.24966556,0.0,0.0,0.97150266,0.23702867,0.0,-0.25698906,-0.2290679,0.9388741,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.5589147,-0.00024514415,-1.5865377
1668579977170.0,-0.015647495,-0.84772617,-0.53020346,0.0,0.9998775,-0.013379952,-0.008115837,0.0,-0.00021408845,-0.5302655,0.8478317,0.0,0.0,0.0,0.0,1.0,0.9355701,-0.004551348,-0.35311162,0.0,0.0664852,0.9843063,0.16346571,0.0,0.3468259,-0.17641039,0.92119026,0.0,0.06314007,0.22538401,-0.56037074,1.0,0.9439874,-0.07650006,0.32099134,0.0,0.0,0.97275597,0.23183146,0.0,-0.32998136,-0.21884598,0.9182694,0.0,0.034153774,0.031614825,0.031200588,1.0,0.9646599,-0.062367328,0.2560108,0.0,0.0,0.9715853,0.23668991,0.0,-0.26349804,-0.22832528,0.93724936,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.5589137,-0.0002525129,-1.5865784
1668579977187.0,-0.015660774,-0.8477283,-0.5301996,0.0,0.99987733,-0.013390477,-0.008124051,0.0,-0.00021263852,-0.53026175,0.847834,0.0,0.0,0.0,0.0,1.0,0.93560845,-0.004731995,-0.35300732,0.0,0.06660482,0.98432004,0.16333455,0.0,0.3466992,-0.1763291,0.9212533,0.0,0.0631911,0.22539966,-0.5604018,1.0,0.9443057,-0.075334616,0.3203302,0.0,0.0,0.9734424,0.22893223,0.0,-0.3290695,-0.21618201,0.9192272,0.0,0.034153774,0.031614825,0.031200588,1.0,0.9649243,-0.06135914,0.25525722,0.0,0.0,0.97230303,0.23372377,0.0,-0.26252845,-0.22552574,0.9381988,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.55890924,-0.00025080206,-1.5865908
1668579977203.0,-0.015658528,-0.8477305,-0.53019613,0.0,0.9998774,-0.013385313,-0.008128071,0.0,-0.00020642632,-0.53025836,0.8478362,0.0,0.0,0.0,0.0,1.0,0.93597186,-0.0057282713,-0.35202834,0.0,0.0671494,0.9844181,0.16251801,0.0,0.34561208,-0.17575072,0.9217722,0.0,0.063200176,0.22527318,-0.5601601,1.0,0.94339997,-0.07660653,0.3226886,0.0,0.0,0.97295827,0.23098105,0.0,-0.3316572,-0.21790752,0.9178888,0.0,0.034153774,0.031614825,0.031200588,1.0,0.964163,-0.062572934,0.25782612,0.0,0.0,0.97178996,0.23584789,0.0,-0.26531056,-0.22739582,0.9369639,0.0,-0.034208357,0.031666175,0.031249302,1.0,0.55890524,-0.0002434743,-1.5865846
