timestamp [ms],face transform 0,face transform 1,face transform 2,face transform 3,face transform 4,face transform 5,face transform 6,face transform 7,face transform 8,face transform 9,face transform 10,face transform 11,face transform 12,face transform 13,face transform 14,face transform 15,left eye transform 0,left eye transform 1,left eye transform 2,left eye transform 3,left eye transform 4,left eye transform 5,left eye transform 6,left eye transform 7,left eye transform 8,left eye transform 9,left eye transform 10,left eye transform 11,left eye transform 12,left eye transform 13,left eye transform 14,left eye transform 15,left eye position x,left eye position y,left eye position z,right eye transform 0,right eye transform 1,right eye transform 2,right eye transform 3,right eye transform 4,right eye transform 5,right eye transform 6,right eye transform 7,right eye transform 8,right eye transform 9,right eye transform 10,right eye transform 11,right eye transform 12,right eye transform 13,right eye transform 14,right eye transform 15,right eye position x,right eye position y,right eye position z
1668497302953,0.9299726,-0.00081775524,-0.3676279,0.0,0.064929456,0.9846427,0.16205904,0.0,0.36184952,-0.17458034,0.9157439,0.0,0.03443483,0.26946232,-0.54806995,1.0,0.9350578,-0.098233595,0.34061274,0.0,0.0,0.9608387,0.27710834,0.0,-0.35449526,-0.25911233,0.8984397,0.0,0.03431431,0.031011613,0.031988837,1.0,0.04960152,0.27776986,-0.54083514,0.9570253,-0.082123056,0.27813378,0.0,0.0,0.9590672,0.2831786,0.0,-0.29000446,-0.2710091,0.91785157,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.028318245,0.2778058,-0.5323965
1668497302970,0.9299326,-0.00081069896,-0.36772928,0.0,0.06474298,0.9847378,0.16155435,0.0,0.36198592,-0.17404261,0.9157922,0.0,0.034425117,0.2695227,-0.54817426,1.0,0.934965,-0.09847398,0.34079808,0.0,0.0,0.96069825,0.2775948,0.0,-0.35474,-0.25954142,0.8982192,0.0,0.03431431,0.031011613,0.031988837,1.0,0.04959088,0.27783704,-0.54094535,0.9569449,-0.082343034,0.2783453,0.0,0.0,0.9589197,0.28367773,0.0,-0.29026964,-0.27146396,0.9176333,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.028308518,0.27787283,-0.5325043
1668497302986,0.93004304,-0.00082060345,-0.36744994,0.0,0.064583346,0.98479563,0.16126592,0.0,0.36173072,-0.17371531,0.91595525,0.0,0.034410488,0.2695427,-0.5481645,1.0,0.93492323,-0.09853935,0.34089375,0.0,0.0,0.9606699,0.27769294,0.0,-0.35485005,-0.2596216,0.8981526,0.0,0.03431431,0.031011613,0.031988837,1.0,0.049573142,0.27786103,-0.5409336,0.9569125,-0.08240313,0.27843872,0.0,0.0,0.95888925,0.2837805,0.0,-0.2903763,-0.2715531,0.9175731,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.028288243,0.27789703,-0.532499
1668497303003,0.9302422,-0.0010756792,-0.36694482,0.0,0.064508,0.9849016,0.1606472,0.0,0.3612318,-0.17311144,0.9162662,0.0,0.034442756,0.26968417,-0.548317,1.0,0.9349298,-0.098685384,0.34083351,0.0,0.0,0.9605469,0.278118,0.0,-0.35483277,-0.26002082,0.89804393,0.0,0.03431431,0.031011613,0.031988837,1.0,0.049601592,0.27800712,-0.54108346,0.9569181,-0.08252343,0.2783838,0.0,0.0,0.9587612,0.2842129,0.0,-0.2903578,-0.27196845,0.917456,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.028312119,0.278049,-0.5326604
1668497303036,0.9302133,-0.00022401559,-0.36701933,0.0,0.064059615,0.9847491,0.1617585,0.0,0.36138558,-0.17398101,0.9160411,0.0,0.03439404,0.26982126,-0.54836756,1.0,0.93500316,-0.09869274,0.34063002,0.0,0.0,0.96049696,0.27829042,0.0,-0.35463935,-0.26020244,0.8980677,0.0,0.03431431,0.031011613,0.031988837,1.0,0.04954955,0.2781431,-0.5411257,0.9569843,-0.082511716,0.27815992,0.0,0.0,0.95870984,0.28438604,0.0,-0.29013982,-0.27215296,0.9174702,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.028260734,0.27816543,-0.532701
1668497303053,0.9303833,0.0002812438,-0.36658826,0.0,0.063609235,0.9847068,0.16219254,0.0,0.3610275,-0.17421971,0.916137,0.0,0.03433667,0.26976162,-0.54821837,1.0,0.9349733,-0.09877448,0.34068832,0.0,0.0,0.9604481,0.2784591,0.0,-0.3547181,-0.26035184,0.8979933,0.0,0.03431431,0.031011613,0.031988837,1.0,0.04948565,0.27808625,-0.5409661,0.95695853,-0.082586035,0.27822638,0.0,0.0,0.9586585,0.28455895,0.0,-0.2902247,-0.27231112,0.9173964,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.028192926,0.27809703,-0.5325512
1668497303070,0.9304105,0.00043034297,-0.3665187,0.0,0.06347505,0.98469967,0.16228819,0.0,0.3609807,-0.17425928,0.91614765,0.0,0.03431361,0.2698005,-0.54823816,1.0,0.93482006,-0.099032275,0.34103382,0.0,0.0,0.9603293,0.2788685,0.0,-0.35512176,-0.26069185,0.89773506,0.0,0.03431431,0.031011613,0.031988837,1.0,0.049461015,0.27812636,-0.540984,0.95682454,-0.08283458,0.27861306,0.0,0.0,0.9585329,0.28498188,0.0,-0.29066613,-0.27267766,0.9171478,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.028167665,0.27813372,-0.5325707
1668497303086,0.93055236,0.00048007688,-0.36615872,0.0,0.06322292,0.98476905,0.16196539,0.0,0.3606595,-0.17386682,0.9163488,0.0,0.03426129,0.26970357,-0.54804987,1.0,0.93479484,-0.09915256,0.34106803,0.0,0.0,0.960246,0.27915502,0.0,-0.35518816,-0.26095268,0.897633,0.0,0.03431431,0.031011613,0.031988837,1.0,0.049404286,0.2780349,-0.54079276,0.956803,-0.08293993,0.2786556,0.0,0.0,0.9584457,0.28527483,0.0,-0.29073694,-0.2729518,0.91704375,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.028107675,0.27804112,-0.53238773
1668497303103,0.9308392,0.00018242393,-0.36542904,0.0,0.06310792,0.98489475,0.1612435,0.0,0.3599386,-0.17315316,0.9167672,0.0,0.034207396,0.26961663,-0.5478779,1.0,0.9347006,-0.09930779,0.34128097,0.0,0.0,0.96017563,0.27939713,0.0,-0.35543597,-0.26115265,0.89747673,0.0,0.03431431,0.031011613,0.031988837,1.0,0.049344797,0.27795345,-0.5406155,0.95672214,-0.08308876,0.27888897,0.0,0.0,0.95837116,0.28552538,0.0,-0.29100308,-0.27316844,0.9168949,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.028041603,0.27796653,-0.53222716
1668497303120,0.930872,-05,-0.36534557,0.0,0.0632776,0.9849268,0.16098136,0.0,0.3598241,-0.1729713,0.9168466,0.0,0.034146946,0.26964262,-0.5478661,1.0,0.93464786,-0.09949235,0.3413718,0.0,0.0,0.96005625,0.2798071,0.0,-0.3555748,-0.2615211,0.8973145,0.0,0.03431431,0.031011613,0.031988837,1.0,0.049285255,0.2779786,-0.5406046,0.9566741,-0.083255805,0.27900377,0.0,0.0,0.95824623,0.2859444,0.0,-0.29116082,-0.2735556,0.91672933,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.027981311,0.2779979,-0.53221816
1668497303137,0.93099785,-0.00020879357,-0.3650249,0.0,0.063380405,0.98490274,0.16108873,0.0,0.35948038,-0.17310849,0.9169554,0.0,0.034061436,0.26956895,-0.54768145,1.0,0.93484676,-0.09933726,0.34087184,0.0,0.0,0.96006334,0.27978274,0.0,-0.3550514,-0.261554,0.8975121,0.0,0.03431431,0.031011613,0.031988837,1.0,0.049198583,0.27790186,-0.540414,0.95684713,-0.08308344,0.27846137,0.0,0.0,0.9582561,0.28591117,0.0,-0.2905918,-0.27357328,0.9169046,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.027891751,0.27792388,-0.5320349
1668497303153,0.93087435,0.0003609863,-0.36533916,0.0,0.0627965,0.9849584,0.16097724,0.0,0.359902,-0.1727915,0.9168499,0.0,0.03397706,0.26946318,-0.54753286,1.0,0.94213766,-0.093633026,0.3218842,0.0,0.0,0.96020013,0.279313,0.0,-0.33522618,-0.2631513,0.9046407,0.0,0.03431431,0.031011613,0.031988837,1.0,0.049111255,0.27780655,-0.5402713,0.9630779,-0.07675509,0.25804958,0.0,0.0,0.9584981,0.28509876,0.0,-0.26922283,-0.2745723,0.92310834,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.027807247,0.27781555,-0.53188497
1668497303170,0.93048704,0.0012821914,-0.36632252,0.0,0.06200737,0.98501265,0.1609512,0.0,0.36103866,-0.17247772,0.91646194,0.0,0.033875417,0.26944968,-0.5476049,1.0,0.97153145,-0.06274751,0.22845,0.0,0.0,0.96428764,0.2648573,0.0,-0.23691064,-0.2573172,0.93683577,0.0,0.03431431,0.031011613,0.031988837,1.0,0.049009144,0.2778075,-0.54035896,0.9863775,-0.044199456,0.15844822,0.0,0.0,0.96322566,0.26869377,0.0,-0.16449751,-0.26503348,0.9501041,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.02771401,0.2777954,-0.5319502
1668497303187,0.9298478,0.0027090462,-0.3679342,0.0,0.0609949,0.9850025,0.1613995,0.0,0.3628533,-0.17251906,0.9157372,0.0,0.033786085,0.26956013,-0.54782575,1.0,0.98667204,-0.041420996,0.15736134,0.0,0.0,0.96705925,0.25455144,0.0,-0.16272151,-0.2511588,0.95417035,0.0,0.03431431,0.031011613,0.031988837,1.0,0.04892138,0.27793372,-0.5406014,0.9961448,-0.022537783,0.08478031,0.0,0.0,0.9664342,0.2569144,0.0,-0.08772487,-0.25592396,0.96270835,0.0,-0.034371253,0.031074695,0.03204899,1.0,0.027640898,0.27788895,-0.5321557
